TargetWords	Condition	ContextCode	N400	Subject	PlausibilityJudgement	Electrode	Cloze	FullText	ON	ZipfFrequency
hiding	Implaus	166	-12.66	TP25	4.25	CPz	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-13.85	TP37	4.25	C3	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-1.12	TP01	4.25	P3	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-18.14	TP37	4.25	CP4	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-3.87	TP34	4.25	CP3	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-1.87	TP01	4.25	Pz	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-7.86	TP07	4.25	P4	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-2.17	TP34	4.25	P4	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-4.27	TP34	4.25	C3	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-10.49	TP25	4.25	Cz	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	1.44	TP07	4.25	C4	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-1.01	TP07	4.25	CP4	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-0.69	TP07	4.25	P3	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-10.05	TP25	4.25	P4	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-16.99	TP37	4.25	Cz	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-11.23	TP25	4.25	CP3	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-3.21	TP34	4.25	Cz	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-4.31	TP01	4.25	CP3	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-19.68	TP37	4.25	Pz	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-11.46	TP25	4.25	Pz	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-14.56	TP25	4.25	P3	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-9.45	TP25	4.25	C3	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-7.11	TP01	4.25	C3	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-3.68	TP07	4.25	Pz	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-1.63	TP34	4.25	P3	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-2.95	TP34	4.25	CPz	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-4.89	TP01	4.25	CPz	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-17.64	TP37	4.25	P4	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-9.02	TP25	4.25	CP4	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-3.4	TP34	4.25	C4	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	3.54	TP07	4.25	C3	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-7.7	TP25	4.25	C4	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	3.65	TP01	4.25	C4	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	5.9	TP01	4.25	P4	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-17.58	TP37	4.25	CP3	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	0.54	TP07	4.25	CP3	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
hiding	Implaus	166	-19.32	TP37	4.25	CPz	0	He was desperate for a job, so finally took something doing door to door hiding	8	4.32
pedestrians	Implaus	168	1.02	CP09	3.29	P3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	0.85	CP09	3.29	Cz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	4.12	CP12	3.29	CPz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	2.2	CP01	3.29	C4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	14.02	CP29	3.29	C4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	7.84	CP29	3.29	P3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	6.75	CP29	3.29	C3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	10.96	CP29	3.29	CP4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-0.12	CP12	3.29	P3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	8.65	CP12	3.29	Cz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-1.15	CP01	3.29	Cz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	3.78	CP07	3.29	CP4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-4.73	CP07	3.29	CPz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-1.7	CP09	3.29	CP3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	7.54	CP29	3.29	CPz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	0.19	CP09	3.29	CPz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-3.32	CP01	3.29	Pz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	4.13	CP07	3.29	C4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-9.43	CP07	3.29	C3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-3.62	CP01	3.29	C3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	9.27	CP29	3.29	P4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	1.36	CP09	3.29	C3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	10.62	CP29	3.29	Cz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	0.39	CP01	3.29	CP4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-4.08	CP01	3.29	CP3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	6.93	CP29	3.29	CP3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-4.36	CP01	3.29	P3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-3.02	CP07	3.29	P3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	0.34	CP09	3.29	C4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	0.09	CP12	3.29	Pz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-2.78	CP09	3.29	Pz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-0.49	CP09	3.29	CP4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-6.54	CP07	3.29	Cz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	7.44	CP29	3.29	Pz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-2.04	CP01	3.29	P4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	4.18	CP12	3.29	CP3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	2.33	CP07	3.29	P4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-2.12	CP07	3.29	Pz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-3.88	CP12	3.29	P4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-2.37	CP01	3.29	CPz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-2.2	CP12	3.29	CP4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	2.26	CP12	3.29	C4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	0.42	CP09	3.29	P4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	9.7	CP12	3.29	C3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-7.08	CP07	3.29	CP3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	13.78	TP35	3.29	Cz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-6.51	TP28	3.29	C4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	5.7	TP38	3.29	P4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-0.91	TP04	3.29	P3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	9.48	TP27	3.29	Pz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-14.5	TP28	3.29	CP3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	6.25	TP27	3.29	C3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	1.72	TP04	3.29	CPz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-1.61	TP35	3.29	P3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-3.52	TP05	3.29	P3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	10.88	TP38	3.29	CPz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	4.37	TP35	3.29	CPz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	6.69	TP38	3.29	CP3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-4.17	TP33	3.29	C4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-1.7	TP33	3.29	CP3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-6.48	TP33	3.29	Cz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	2.92	TP09	3.29	CP3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	3.63	TP35	3.29	Pz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	5.83	TP38	3.29	C4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	5.53	TP04	3.29	C4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	2.91	TP05	3.29	P4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	2.1	TP09	3.29	Pz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	6.3	TP27	3.29	C4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	5.33	TP38	3.29	P3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	7.21	TP05	3.29	C4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	7.15	TP27	3.29	P3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	1.69	TP09	3.29	C3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	7.81	TP27	3.29	CP3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-5.61	TP33	3.29	CPz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	2.17	TP09	3.29	C4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	4.54	TP38	3.29	CP4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-14.43	TP28	3.29	Cz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	6.09	TP38	3.29	C3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	3.02	TP04	3.29	CP4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-13.72	TP28	3.29	CP4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-20.85	TP05	3.29	C3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	2.85	TP35	3.29	CP3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	8.51	TP38	3.29	Pz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-3.78	TP35	3.29	P4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	1.97	TP35	3.29	C4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-10.81	TP28	3.29	C3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	2.54	TP35	3.29	C3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	10.35	TP38	3.29	Cz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	9.74	TP27	3.29	Cz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	7.39	TP27	3.29	P4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-2.13	TP33	3.29	C3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-0.31	TP09	3.29	P4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	0.47	TP04	3.29	P4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-17.37	TP28	3.29	Pz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	7.17	TP27	3.29	CP4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-4.08	TP33	3.29	P4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	4.18	TP04	3.29	Cz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-14.7	TP28	3.29	P3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-0.16	TP35	3.29	CP4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-3.49	TP05	3.29	CPz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-3.29	TP05	3.29	Cz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	5.92	TP05	3.29	CP4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	2.95	TP09	3.29	P3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-3.05	TP05	3.29	Pz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-2.8	TP33	3.29	CP4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	0.74	TP09	3.29	CP4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-0.36	TP04	3.29	Pz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-7.22	TP33	3.29	Pz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	3.59	TP09	3.29	CPz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-15.45	TP28	3.29	CPz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-3.75	TP33	3.29	P3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	10.34	TP27	3.29	CPz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-15.6	TP28	3.29	P4	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-1.81	TP05	3.29	CP3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-0.28	TP04	3.29	C3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	1.98	TP09	3.29	Cz	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
pedestrians	Implaus	168	-0.86	TP04	3.29	CP3	0	The young doctor wanted to work in the barrio so she set to work learning the Spanish translations of common medical pedestrians	0	3.44
bullets	Implaus	169	-9.34	CP14	4.64	Cz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	6.61	CP18	4.64	C3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-7.44	CP14	4.64	C3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	3.37	CP18	4.64	Cz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-7.25	CP21	4.64	C4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-1.54	CP27	4.64	P3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-2.48	CP18	4.64	CP4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-6.53	CP08	4.64	C4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-7.27	CP21	4.64	P3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	10.85	CP04	4.64	P3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	12.1	CP04	4.64	CP3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	10.35	CP04	4.64	C4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-10.16	CP08	4.64	Cz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	4.6	CP04	4.64	Pz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-5.15	CP08	4.64	CP4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-2.84	CP27	4.64	CPz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-5.82	CP14	4.64	P4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-4.89	CP27	4.64	Cz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-7.73	CP14	4.64	C4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-7.03	CP21	4.64	P4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-3.32	CP14	4.64	P3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-6.29	CP08	4.64	Pz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-7.8	CP08	4.64	P3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-0.79	CP27	4.64	C4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	1.03	CP18	4.64	P4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-3.45	CP08	4.64	P4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	7.01	CP04	4.64	CP4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-9.9	CP08	4.64	C3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-7.94	CP14	4.64	CPz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-7.3	CP14	4.64	CP4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-9.17	CP21	4.64	CP4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	5.23	CP18	4.64	Pz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	12.26	CP18	4.64	CP3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	7.82	CP04	4.64	CPz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-2.76	CP27	4.64	CP3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	4.21	CP18	4.64	CPz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-7.17	CP21	4.64	CP3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-10.06	CP21	4.64	Cz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
