sentence_num,sentence,word,deepseek_prob
1283,'Fred put the worm on the dangling',hook,-5.94787073135376
1284,'The cigar stank and burned a hole in the Hawaiian',couch,-13.452615737915039
1285,'His ring fell into a hole in the porcelain',sink,-6.5167646408081055
1286,'As soon as they reached the sand, he stopped to take off his striped',shirt,-4.299004077911377
1287,'In the mysterious wooden box the girl found the topographical',map,-0.40844297409057617
1288,'Gary could not believe his son stole that expensive',car,-3.418074369430542
1289,'She felt dinner would not be complete unless she made decadent',pie,-5.282531261444092
1290,'Tim's friend pushed him into a kiddie',wall,-11.956402778625488
1291,'Each night the campers built a huge bright',tent,-8.377911567687988
1292,'Mary went into her room to look at her illustrated',books,-6.959650993347168
1293,'They took her car because he hated to drive in the big',rain,-6.662312030792236
1294,'He hated to move, but Richard wanted to live closer to his distant',mother,-4.472653388977051
1295,'Paul painted the clown's suit blue and gave him a big red inflated',nose,-7.0108723640441895
1296,'She wore heavy wool socks and her sturdiest boots to go walking in the pine',snow,-11.769952774047852
1297,'They carelessly dumped the toxic waste into the deep',river,-6.224486351013184
1298,'His skin was red from spending the day at the neighborhood',pool,-5.864497184753418
1299,'He fell on the floor after tripping on the power',rug,-13.859621047973633
1300,'She decided to start a new entrepreneurial',job,-8.226465225219727
1301,'Their neighbors were surprised to find out that the Smiths had never visited that sleepy',park,-6.7115349769592285
1302,'He was cold most of the night and finally got up to get another thick',sweater,-8.66076374053955
1303,'It didn't get completed because he could not locate the right diagnostic',pen,-13.764958381652832
1304,'He positioned the violin under his bearded',arm,-8.770437240600586
1305,'Sam practiced every day in anticipation of the philharmonic',dance,-8.507241249084473
1306,'She was having a hard time because she didn't know the English',language,-2.471405029296875
1307,'She usually let her very competent secretary handle the difficult',tasks,-0.4470258951187134
1308,'Upon mother's strict orders, the cat's smelly litter box was kept in the damp',basement,-6.980758190155029
1309,'I just had a new sound system installed in my compact',car,-3.6372671127319336
1310,'The Democrats seemed to focus on defense while the Republicans talked about the balanced',economy,-7.52143669128418
1311,'I could hear the loud telephone ringing through the sliding',wall,-8.249966621398926
1312,'No matter how hard she tried, she could not remember the serial',number,-0.7691987752914429
1313,'She was glad she had brought a good book with her since there was nothing to read at the post',store,-11.461786270141602
1314,'Randy froze when he saw a shadow at the end of the dark',hallway,-7.6883015632629395
1315,'Peter painted the walls of the bird exhibit light blue to resemble the cloudless',sky,-0.23291148245334625
1316,'He liked lemon and sugar in his sparkling',tea,-5.089694023132324
1317,'Rafael wants to preserve the national forest by guarding every cedar',creature,-16.360931396484375
1318,'The Italian chef was known for his fabulous pesto',pasta,-8.006041526794434
1319,'They installed an extremely expensive alarm system to protect their suburban',family,-9.537212371826172
1320,'The jeweler was asked if he would examine the ring's huge artificial',diamond,-4.815831184387207
1321,'At the park next to the beach she saw a man with a loyal',hat,-7.791202068328857
1322,'Mr. Smith enjoyed showing people his newly installed large',television,-8.014982223510742
1323,'Steve spilled coffee all over his clean white polo',pants,-9.421538352966309
1324,'They decided to declaw the cat so he wouldn't tear up the thick',carpet,-4.670515537261963
1325,'He drove the nail into the garage',wood,-14.00889778137207
1326,'As usual, he didn't do well because he had not prepared his impassioned',speech,-2.19724178314209
1327,'The journalist reported that many collapsed during the intense',storm,-4.6874895095825195
1328,'He was soothed by the gentle southerly',music,-11.696759223937988
1329,'Betsy could never tell a deliberate',lie,-6.8218865394592285
1330,'I don't know what his secret was, but my brother always managed to get the best academic',girls,-14.460915565490723
